gene	base_mean	l2fc	lfc_se	stat	pvalue	padj
Chrna5	1.081076065563123	-0.9632221405141232	1.5810503907439213	-0.6092292479437702	0.5423724963500698	1
Chrna7	6.762585860416961	0.05591368107285945	0.46901067556986065	0.1192162225410388	0.9051040545778504	1
Chrnb2	14.546239976635515	0.317206735451604	0.3046005633429388	1.04138591199673	0.2976964782659932	1
Chst11	13.85361026316818	-0.200646975190458	0.32836269130302886	-0.611052901272792	0.5411645589130161	1
Chst12	17.000254875593562	0.094380523935792	0.2859421367337314	0.33006861113190494	0.7413481200415291	1
Chst14	1.4626621542008271	-0.7634454547986884	1.21724260789571	-0.6271925167970281	0.5305330478728254	1
Chst15	18.604065068998025	0.1483241136442608	0.2727593257785314	0.5437911727523973	0.5865851839119299	1
Chst3	1.0016520969951392	-0.03180686578397831	1.382293372761903	-0.0230102136136458	0.981642125821584	1
Chst7	2.314622199441182	-0.6716094860337457	0.9469484472999414	-0.7092355322496416	0.4781783269877662	1
Chst8	7.6164378031787425	0.32880686541918963	0.43806254640222303	0.750593421235523	0.4528973816026855	1
Chsy1	6.204380992197121	-0.09310554869823803	0.4962171714774926	-0.18763064651917455	0.8511662004501837	1
Chsy3	5.028465364041916	0.2678799110108652	0.5487224771838604	0.4881883322616411	0.6254164482338288	1
Chuk	11.825920223454286	-0.6006324876031692	0.3793629246348429	-1.583266177582615	0.11336080847474932	1
Cidea	3.744169067312335	0.27304613768420616	0.6381290748816371	0.4278854363983523	0.6687345306469951	1
Cideb	9.37108137036507	-0.5454492671669717	0.42291090952725496	-1.2897498146280846	0.1971375376030126	1
Cilk1	7.18011281651321	-0.08651153722280336	0.45604537982625126	-0.18969940503676055	0.8495446870564817	1
Cisd2	19.823683016920192	0.01365296531149379	0.26814458499162047	0.0509164311929717	0.9593921122937448	1
Cish	5.704704661013659	0.17874301144295923	0.5149249357854985	0.3471244040071463	0.7284978603213639	1
Cited1	4.692343192165527	0.25822170765735675	0.5669461437240167	0.455460735584536	0.6487778091740705	1
CK137956	1.1756990190271477	0.22903709144869833	1.2581472803938691	0.18204314790315895	0.8555488644731695	1
Ckap4	15.984493193581711	-0.16766531618565336	0.3048275154080408	-0.5500334048296699	0.582296461825046	1
Cklf	3.4478803724749563	-0.05219569067165931	0.694863949553224	-0.07511641768898722	0.940122085302268	1
Cks1b	4.297075751703009	-0.05629204381919173	0.6057297274185457	-0.09293260883710136	0.9259570997318728	1
Cks2	4.160855843215843	-0.4229961067868318	0.6419319604281942	-0.6589422756029728	0.50993283714228	1
Clcn5	1.983054575789402	0.6067594307096337	0.9062928070634582	0.6694960237802579	0.5031791163003871	1
Cldn12	18.592764110931824	0.09729115343785397	0.278461846312405	0.3493877338179518	0.7267982408058864	1
Cldn14	3.1543415147697087	1.3576924982921437	0.7072634845347022	1.9196417289736776	0.05490316930722669	1
Cldn2	1.2754059081721716	1.3417047076670838	3.4652416307538685	0.3871893653128004	0.6986160225963298	1
Cldn22	5.556876422726423	0.08065857876486943	0.5630320309778368	0.14325753123634358	0.8860867949712505	1
Cldn34c1	3.109972913627743	-0.13122848369932383	0.741849284299997	-0.1768937255539041	0.8595918671849221	1
Clec10a	1.229490297293781	-2.1721471272463013	1.685941536543664	-1.288388167776804	0.19761087546651007	1
Clec11a	2.0140090965516437	-0.38525660837462605	0.9665764230801148	-0.39857852847988823	0.6902037851632392	1
Clec14a	1.0067866257639873	-1.0048140274100803	1.5282031346972191	-0.6575133924255187	0.5108508625630781	1
Clec18a	3.724534365117095	0.12486923929762211	0.6522136790708023	0.19145449306662993	0.8481695302687705	1
Clec2d	7.895337821466969	0.24478584982741455	0.4282609603503601	0.571581051018882	0.5676058359106204	1
Clec3b	5.290296292725495	-0.7528463366655638	0.6363596004947093	-1.1830517463401151	0.2367886399858271	1
Clec5a	2.4174357555718147	-1.240230739540051	0.9860099128408478	-1.257827860945894	0.20845401739142216	1
Clgn	4.508246538738322	0.13602796293381209	0.5838793455149299	0.2329727262639295	0.8157825843741315	1
Clic5	2.1884179326035205	-0.20383117260862735	0.9006356220946976	-0.22631924344115656	0.8209531325406171	1
Clic6	6.047101001968358	0.9796568246627976	2.489809548478951	0.3934665706705477	0.6939749097776322	1
Clk1	19.385135574528153	-0.4069873283442446	0.3110568238787562	-1.3084018645508972	0.19073704055378213	1
Clk2	13.205532699357407	-0.24327581313630064	0.3425660661981691	-0.7101573598231687	0.4776065595681882	1
Clmn	16.032272895824548	0.11662766530610802	0.3050458183802954	0.38232835291880746	0.7022178266517828	1
Clmp	6.044394934376997	-0.20932218301783345	0.5158820368035864	-0.40575590558414704	0.6849219604726795	1
Cln3	17.51107721754437	-0.13126073613708628	0.2886055651923877	-0.454810135243187	0.6492458380710969	1
Cln5	7.802356446273194	-0.06552381782245838	0.4954641887100336	-0.13224733354201235	0.8947886631199083	1
Cln6	11.740536796641033	0.1871153150697471	0.3448932828427211	0.5425310505541965	0.5874527230112329	1
Cln8	6.526923703910504	-0.24598489404378343	0.4945698010598428	-0.4973714398182984	0.6189271419176344	1
Clock	9.418215582638728	0.10443668764954513	0.3876227602905396	0.26942867743696325	0.7875998203974003	1
Clp1	7.357099724740294	0.2451054532789421	0.4398249840758704	0.5572795137910153	0.5773364703471683	1
Clpx	14.142537509855057	0.25347222519638696	0.30879411761670406	0.8208453812290999	0.4117343454558043	1
Clvs1	17.22430486005706	0.4288079891132929	0.2794858862229389	1.5342742165206993	0.12496220603617388	1
Clvs2	16.531659045520954	0.3900331271438239	0.2845872278009744	1.370522247810056	0.17052393539939756	1
Cmc1	16.61756083544976	-0.09419363168442664	0.29468641335438095	-0.31964022573091017	0.7492410771085445	1
Cmc2	19.831817024255898	0.2534790963222622	0.27821540904319636	0.9110893504928278	0.3622482971580118	1
Cmc4	9.242690948048574	-0.2037581570628539	0.4067231568059614	-0.5009750579804396	0.6163886766814892	1
Cmklr1	1.942029280648627	-0.33685393405569203	0.9998056660214942	-0.3369194089448681	0.7361776536454301	1
Cmpk2	12.94231062413118	0.01138739351809909	0.33263727973240426	0.03423366595367747	0.9726908207176436	1
Cmtm3	17.422319533140236	0.6717997169006386	0.3310332237561112	2.029402696436256	0.04241729070060359	1
Cmtm7	6.98963658398765	-1.6576558089427231	0.6080744124694242	-2.726073939225448	0.00640926390397569	1
Cmtm8	2.852362036545906	-1.0152257535775473	0.8812107008653487	-1.1520806006788114	0.24928795399225495	1
Cmtr2	2.548029178794877	0.29005362799325424	0.7914536063121914	0.36648216102617853	0.7140053215546363	1
Cnbd2	7.61992299016605	-0.06058247312920415	0.4431150237298808	-0.1367195195036644	0.8912525000823733	1
Cnep1r1	16.862414335031843	-0.03359400744052731	0.29279308009695576	-0.11473634359597217	0.9086541061191132	1
Cnih4	15.060858632443864	-0.13035219367009915	0.3116570021095277	-0.41825530242471054	0.6757604659385119	1
Cnksr3	2.7321494441544587	0.4597061790327672	0.7713057406532319	0.5960103170546017	0.5511683344803502	1
Cnn2	7.649329811645408	-1.2087877779285	0.5323553049172076	-2.2706409925162516	0.02316871979970103	1
Cnnm2	12.225731227571352	0.0013682891891554	0.34090029608913314	0.00401375183551513	0.9967974979783774	1
Cnnm3	17.105398555615153	0.07576196376769362	0.29821032691280663	0.25405546666345186	0.7994527072365064	1
Cnnm4	3.893819755413272	0.05713360757715609	0.6316324611699481	0.09045388115634484	0.9279265411619092	1
Cnot1	17.899414713885726	0.31529603699723674	0.28491626701863876	1.1066270111443324	0.2684552239974385	1
Cnot11	11.684914686279654	0.21600278319444552	0.34160744370847973	0.632312870145703	0.5271824553228202	1
Cnot3	18.17937952113993	-0.00453493912479158	0.2811808611677164	-0.01612819274383906	0.9871321218808656	1
Cnot4	7.224478564937495	0.1378481362372671	0.44687411047596864	0.30847196784446546	0.7577232273529271	1
Cnot6	13.363946927663662	0.1304717337620412	0.32270868225533483	0.40430190117664344	0.6859907276118946	1
Cnot6l	6.78249079621354	0.3971680363460718	0.4526476006695411	0.8774332079935787	0.38025138258034497	1
Cnot9	14.180751614645096	0.0707864764868109	0.31511269392004293	0.22463860660837848	0.8222604286317513	1
Cnpy4	10.38238968556521	-0.4103402309779173	0.3878100655991912	-1.058095875732146	0.2900117345049953	1
Cnst	18.52469383660367	0.01367836995108332	0.277004569716173	0.04937958231194015	0.9606167992640384	1
Cntln	3.004956290985418	-0.03218633133147613	0.732513496526128	-0.04393957447080032	0.9649525698825152	1
Cntn3	6.223751089956148	0.05784273054430555	0.49024936041547507	0.11798634575532166	0.9060784768188772	1
Cntn5	1.79814030297062	-0.0061467623080636	1.0255566255946644	-0.00599358646286296	0.9952178385291222	1
Cntn6	5.576999273534319	0.1903985013492399	0.5240728912339033	0.3633053808621091	0.7163767742230325	1
Cntnap3	1.709050649092809	0.31288466257014874	1.1349733877337504	0.27567576997985727	0.782797107490891	1
Cntnap4	5.4889091524614075	0.16314202549224083	0.5316324735335949	0.3068699404456744	0.7589423699152618	1
Cntnap5a	4.264681560193578	0.012026213962155941	0.6042538940887757	0.01990258412863298	0.9841210837177474	1
Cntnap5b	2.71964914427877	-0.06875464337397465	0.8047804147092141	-0.08543279895649213	0.9319173186760228	1
Cntrl	2.0929016104360505	-0.8708743454607384	1.007461796476373	-0.8644241880998831	0.387354910145585	1
Cntrob	9.46612481121195	-0.2251542870503135	0.4067086384494312	-0.5536009461434355	0.5798519783771745	1
Coa4	4.103758868491144	-0.6080440576992	0.6749584383219359	-0.90086148002076	0.36766197417818663	1
Coa7	20.22715265012506	0.3022218370776206	0.2938565474634569	1.028467256170986	0.3037300856963425	1
Cobll1	4.070002705056419	-0.2804693798979871	0.6476523407150191	-0.4330554562473196	0.664974482113315	1
Cog2	18.842742570647015	0.29292369534079316	0.26860365416614157	1.090542480705079	0.2754742511295117	1
Cog3	10.441967495345368	-0.00822672901229587	0.3778151143603603	-0.02177448360218118	0.9826278484961798	1
Cog5	18.8598228655994	-0.05758561249962785	0.27445670499306934	-0.2098167450530386	0.8338107032956049	1
Cog8	14.739622016293945	0.09228247423868628	0.30854298831332994	0.29909114040527823	0.7648705059968552	1
Coil	18.743241272901063	0.01694896229574907	0.27569097824473415	0.06147811728791241	0.9509784413101492	1
Col11a2	15.892623929737566	-0.7599565843186592	0.3372182258567874	-2.253604716612808	0.02422104635348077	1
Col12a1	1.8193179620392943	-1.097044197978279	1.1349406481848183	-0.9666093110092148	0.3337393781991782	1
Col13a1	1.494947500415745	-1.4610886297870218	1.4064547845882325	-1.0388450775648537	0.2988767929587455	1
Col16a1	11.43959422405275	-0.9900901745816644	0.4226079376952493	-2.3428101705359765	0.0191391181448205	1
Col18a1	2.2010870880811995	-0.1687059918434218	0.9516319225116352	-0.17728071941739543	0.8592878945941463	1
Col19a1	3.3125128968283617	0.13262895997028368	0.7122465065571576	0.18621215934267307	0.8522783889504091	1
Col1a1	4.033219979229404	-2.0861089182876236	0.9326156293482668	-2.2368367552937585	0.02529701133069538	1
Col1a2	9.15791161610452	-0.7549566858290887	0.4858679655417248	-1.5538309569089204	0.12022474421070864	1
Col23a1	2.4036452330213915	-1.2135431924898823	0.9956986222660046	-1.218785649947078	0.22292555944004777	1
Col25a1	11.25769176168675	0.0322173470510624	0.3887382130826367	0.08287671745873296	0.93394956711654	1
Col26a1	5.469376115077974	-1.1159423089525302	0.6146974891529382	-1.8154333288237672	0.06945734309976201	1
Col27a1	2.460605092215002	-1.1500194530884973	0.9625166232371308	-1.1948047704576343	0.23216331606751311	1
Col4a1	10.712075917568272	-0.06531262572246826	0.3843661499027105	-0.1699229386848972	0.8650707409956153	1
Col4a2	13.436382854758918	0.1520973772705994	0.32488749440748405	0.4681539914239793	0.639674471155808	1
Col5a1	2.2357524761514003	-0.733069903962332	1.018109158044077	-0.7200307532550404	0.4715060609114794	1
Col6a1	10.450669107996472	-1.009414060194177	0.4510771540641575	-2.2377858224462552	0.02523502539885711	1
Col6a2	5.260347883769735	-0.51747553618732	0.5753831936989071	-0.8993581005741199	0.36846194930010673	1
Col8a1	1.7199358394286497	1.4078873637328837	1.128773570010399	1.2472717302549117	0.21229787940042985	1
Col8a2	2.92091881510627	0.4193438656547892	1.0368885906310434	0.4044251903664784	0.6859000793792176	1
Col9a2	14.7327987233928	-0.5296005690411378	0.33099887733142047	-1.6000071459785126	0.10959699813237622	1
Col9a3	14.956344743843497	0.29984058763960525	0.4426686676381396	0.6773476632972599	0.49818539631766984	1
Colec12	3.612658771059222	-0.0205738428297804	0.7232700120882695	-0.02844559083872197	0.977306762666492	1
Colgalt2	2.0084387227591267	-0.469713943171032	0.9671995481380784	-0.48564326159504695	0.6272201180231174	1
Comtd1	16.28706662772033	-0.05080436519800833	0.2989917582530647	-0.16991894858522436	0.8650738790039021	1
Cops7b	16.10631546701041	0.05927690114831818	0.29972785894535725	0.19776907410907313	0.8432257435190748	1
Copz2	13.335791006907678	-0.42609773227031034	0.36950096266719307	-1.1531708312600355	0.2488402733445282	1
Coq10b	19.257821624930862	0.06030074724114665	0.27602664417790124	0.21845987883069132	0.8270708154011619	1
Coq3	7.772958540126606	0.12906439478911505	0.429804525767173	0.3002862628278368	0.7639588106917042	1
Coro2a	18.40769545282319	0.15776674207402774	0.2753393221723877	0.5729902319409766	0.566651307820141	1
Coro6	13.590072820216289	-0.02584740639991324	0.3526716098488141	-0.0732902952154093	0.9415751142281716	1
Cort	9.683534542942825	-0.3034549545869817	0.42071185709557657	-0.721289284979775	0.4707315480958544	1
Cox10	16.225666342696968	0.18864090570221884	0.29072277632966664	0.6488686854321606	0.5164232568789064	1
Cox15	8.32603882080226	0.15036853629234792	0.4110856880070475	0.3657839245665251	0.7145263161874796	1
Cox18	14.619107443447286	-0.1923180389002594	0.31678799022623805	-0.6070875312000089	0.5437928245017642	1
Cox4i2	8.247223777450237	-0.28773719991748087	0.44004096904909257	-0.6538872972197729	0.5131844184415897	1
Cox6b2	8.994569868395345	0.01632941223182691	0.4585198383724534	0.03561331673191991	0.9715906898416334	1
Cox7a1	13.612307107607505	-0.20272937378557743	0.3358538925806652	-0.6036237133588856	0.5460938433882326	1
Cox8b	2.648170979144233	0.8826179747023176	0.92261224662745	0.9566510502420396	0.33874341260767143	1
Cp	4.670351207820415	0.24073553361130828	0.5771265546509446	0.41712780614801026	0.6765849272814801	1
Cpa2	4.469042425875843	0.6152769394266723	0.5905263169148964	1.0419128187903313	0.29745210040970943	1
Cpd	12.792759089150056	-0.1420804823078458	0.3371132317234504	-0.4214621941164297	0.6734176121411533	1
Cpeb2	16.865461657182472	0.27507180244979423	0.2833249701822692	0.970870312887828	0.3316128631671904	1
Cped1	1.1026648619513255	0.26882716492858855	1.3461394598952323	0.19970231386687892	0.8417134040240111	1
Cplane1	5.6309731416741435	-0.7155700113221146	0.7299170026306142	-0.980344352499266	0.32691616840668636	1
Cplane2	3.8861737952577897	0.2928617420435715	0.6306161719084267	0.4644056957139036	0.642357110131171	1
Cpm	3.5360138709964506	0.7411463869954928	0.6501752212910086	1.1399179217009363	0.2543204978235907	1
Cpne2	13.860291276037774	-0.6949636199347328	0.3803954956742198	-1.8269501816864755	0.06770726017025532	1
Cpne3	3.9449078657043777	-0.191099288860458	0.6463031449780552	-0.29568058015089294	0.7674740292000304	1
Cpne4	20.47216653214582	-0.4926013036590722	0.4004834580824468	-1.23001660547403	0.21869088664913905	1
Cpne7	15.184955764890006	-0.904404368451625	0.4852560001228825	-1.8637675128645512	0.06235435980218299	1
Cpne8	19.581903256162978	0.06679639018416567	0.2685255834311021	0.2487524254883676	0.8035522934300712	1
Cpq	16.27668583606485	-0.1282224361863894	0.3338310509146919	-0.3840937978509246	0.7009089281866011	1
Cpsf2	11.212041560054493	0.31755966613759473	0.3467964199898313	0.9156947645160414	0.35982701177651794	1
Cpsf4	16.649792834200376	-0.27051921852683686	0.3040651146709782	-0.8896752882012112	0.37364026682766294	1
Cpsf6	18.236159559674665	-0.02698670986690649	0.2828810545089239	-0.09539949543017258	0.9239975168401032	1
Cpt1a	15.848761063105542	-0.01200170616908918	0.3090948166598183	-0.03882855849471571	0.9690270756117976	1
Cpt2	4.951162409547061	0.2497562613376244	0.5546683293362272	0.4502803714005237	0.6525082904323247	1
Cptp	10.669711694991344	0.12900783136926156	0.3633440624239666	0.35505694109493735	0.7225469337222726	1
Cpxm1	5.138387668402355	0.14964751944606075	0.5456294928355211	0.27426581849227805	0.7838803505777557	1
Cr1l	19.88572873470636	-0.24386298689196617	0.276219071458589	-0.882860787288275	0.3773114923780412	1
Crabp1	1.3821518523490008	-0.12608605408344015	1.9170712145343316	-0.06577014621445204	0.947560824625822	1
Crabp2	4.117120462211926	-2.1357902927082657	0.9212429436998516	-2.3183789979770237	0.02042873244305414	1
Cracd	13.69676966287545	-0.2320751857412613	0.3349228744212269	-0.6929212767037948	0.4883589564523099	1
Cracr2b	5.5128069053268165	-0.25793948983971976	0.552176181539079	-0.4671325900381393	0.6404050187344832	1
Cradd	7.911574047304071	-0.00264771374222815	0.4305075433095551	-0.00615021451627462	0.9950928697273388	1
Cramp1	9.367897679806566	0.11664867001353008	0.3882682245889456	0.30043321247064314	0.7638467331887455	1
Crb2	3.6329391456573816	0.00988569886278202	0.6607833426584224	0.0149605751607032	0.9880636333241009	1
Creb1	10.12674338670031	0.15256878434896948	0.3714384659541709	0.4107511696642476	0.6812550019243615	1
Creb3l1	1.7411874441518236	-0.5059695160469634	1.072133001379307	-0.47192793748166506	0.6369782261010613	1
Creb3l2	3.004956290985418	-0.03218633133147613	0.732513496526128	-0.04393957447080032	0.9649525698825152	1
Creb5	11.229395419454317	-0.16181548567023651	0.4117106266260067	-0.39303208420031355	0.6942957845498974	1
